,entry,links,listbegin,listend,maxpage,title
10,"müthiş zevkli iş.özellikle yeni bi şarkı çıkardıktan sonra çalmak gibisi yoktur. büyük bir olasılıkla ""grup kurmak"" ile devam edecek olan eylem... sexe benzerlikler gösteren bir aktivite. örneğin zamanın nasıl da geçtiğini anlayamamanız gibi durumları ve başarıya ulaştığınızda yarattığı zevki ve hep çaldığınız şeyleri ardarda bir sıra ile yapmanız gibi özellikler ile kendine bağlayan etkinlik.bağımlılık yapan olay. profesyonelce yapıldığında evinin kirasını, eğlence ve tatil masraflarını karşılayan eylem. amatörce yapıldığında orgazm ile sonuçlandığı raporlanmıştır. her ne kadar asıl fonksiyonu olmasa da yurdum insanı tarafından sahil ortamlarında hatun ayartmak için yapılan aktivite.... ciddi bir ayrım yapmak gerekir. ""gitar çalmak"" ya aşktır, ya iştir... karıştırırsanız, müzisyen olup çıkarsınız.. benden soylemesi..(bkz:neydim ne oldum) gunun tum stresini atmak, oyle kafa dinlemek, hatta bos bos sacmalamak icin bire bir yöntem. (bkz:plaj gitaristi) akorları,notaları bastıkça insanın içine işleyen, içinizde ufacık bir istek varsa ve bir kere tadını aldıysanız asla vazgeçemeyeceğiniz eylem. bazı gitar dahileri için bile bir hevesle****, birkaç şarkı çalmak için başlamış fakat daha sonraları aşka, tutkuya dönüşmüştür.insan bir süre sonra yani bir kaç şarkı çaldıktan veya uğraşıp çalamadıktan sonra ya tamamen soğuyor ya da elinde gitar olmadığı zamanlarda bile aklında gitar çalmayı sürdürerek yaşamaya devam ediyor.*",https://eksisozluk.com/gitar-calmak--38117,09.03.2000,11.07.2019,12,gitar çalmak
11,"bir tanesithis i love'ın gitar solosudur. bir diğeri isezakk wlydeabimizin yazdığıfarewell balladsolosudur.çoğu şarkı sözünün anlatamadığını anlatır insanın agzına sıcar bu solo saygılar.not: gece gece de koydu cidden. (bkz:watermelon in easter hay) http://www.youtube.com/watch?v=xbm1lczkkqgadresinden görülebilir, adamın amına, götüne, bilimum genitaline koyar bu. (bkz:benim hala umudum var)http://www.youtube.com/watch?v=eymajq-ki3u4.25'te giren solo yavuz çetin'e aittir.edit :  saolsunpandamanuyardı solorob ten bokum'a aitmiş. (bkz:comfortably numb) http://www.youtube.com/watch?v=x49dxilk8peyiğit çıtakın tüm enstrumanlarını çaldığı şarkının gitar solosu 2:55'te. gypsy kings'in şaka lan şaka. sizde de ne am var arkadaş. gitar solosu ile darmadağın oluyor, klarnet dinleseniz adana otobanına çıkacaksınız. pink floyd  (bkz:high hopes)iron maiden  (bkz:afraid to shoot strangers)evergrey  (bkz:i'm sorry)iron maiden  (bkz:stranger world) özellikle guitar hero oynarken fenakoyar. (bkz:mercyful fate)(bkz:melissa)http://www.youtube.com/watch?v=6pgax6ql2fg&t=4m11s",https://eksisozluk.com/adamin-amina-koyan-gitar-sololari--3694261,29.01.2013,07.07.2019,6,adamın amına koyan gitar soloları
12,"gitar çalmak niyetine girip tavsiye bekleyen sözlük yazarları için bulunmaz nimettir.tırnak uzatmanın alemi yok, pena her zaman daha iyidir.esprisine ya da gerçek, mutlaka akdeniz akşamları'nı öğrenin.kendi kendinize öğrenme çabasına girmeyin, en azından bir süre teknik ders alın.kız tavlama amacınız varsa hiç bulaşmayın, modası geçti o olayın.gibi tavsiyeler bütünüdür. - tırnak uzatmanın manası var malesef. bazı parçalar penayla çalınamaz.-akdeniz akşamlarını öğrenmeye gerek yok. zaten neye bassanız akdeniz aksamları çıkar gitardan.-çeşitli programlar sayesinde kendi kendinize gayet rahat öğrenebilirsiniz.-iyi bir grupta çalacaksanız eğer, kaldırayamacağınız kız yoktur. yakalanmayın. 12,5 yılla yargılanabilirsiniz.bir hangar dolusu gitar çalmayı başarabilirseniz, işadamı olursunuz.sevgiler. hayatındaarpejdiye bir kelime duymamış olanlardan alınmaması gereken tavsiyelerdir. tırnaklarınızı uzatın.edit: lafı götünden anlayanlardan da alınmaması gereken tavsiyelerdir aynı zamanda. klasik gitar calacaksaniz tirnak uzatin.tirnakla alinan o güzel seda pena ile alinamiyor malesef. karpuz seçer gibi gitar seçmeyin. bu yaştan sonra akdeniz akşamları kıvamındaki parçalarla yetinemeyecekler için geç kalmış tavsiyelerdir.ayrıca büyüleyici örnekleri gördükçe gitar çalmaktan ziyade dinlemeyi yeğleyeceklerdir.(bkz:http://www.youtube.com/…6sccixp0nxs&feature=related) akdeniz akşamlarını çalmayın. hatta mümkünse hiç öğrenmeyin. hiç gerek yok böyle şeylere... sahilde ateş çevresinde şarap içilirken, birisi verir beklentisiyle çalmaya kalkışmayın. o 20 sene önceydi. sırf ""tırnak uzatmak için"" gitara başlamayın, dağılın amına koyim.",https://eksisozluk.com/gitar-calacaklara-tavsiyeler--3475328,17.07.2012,30.06.2019,27,gitar çalacaklara tavsiyeler
13,"böyle giderse 10 yıl sonra ülkede enstrüman çalan genç olmayacak. bu konuda bazı adımlar atılıp bazı vergilerin düşürülmesi, yada hiç alınmayıp teşvik edilmesi gerekir. 14 yaşında bir çocuk neden bu kadar vergi ödüyor hobisi için.",https://eksisozluk.com/gitar-calmanin-artik-luks-bir-hobi-olmasi--6090591,29.06.2019,29.06.2019,1,gitar çalmanın artık lüks bir hobi
14,(bkz:cort) (bkz:fender)(bkz:fender telecaster) (bkz:schecter tempest custom)(bkz:anket var dediler geldik) ilk ve tek göz ağrım:(bkz:stagg) (bkz:languedoc guitars) (bkz:bu başlıkta bütün gitar markalarını yazıyoruz) (bkz:tahsildaroğlu) (bkz:music man axis)(bkz:jackson sl2h) (bkz:fender stratocaster highway 1)** (bkz:bim marka gitar),https://eksisozluk.com/sozlukculerin-gitar-markalari--2955029,28.07.2011,29.06.2019,84,sözlükçülerin gitar markaları
15,"insanlik tarihinde duyulmus en dokunakli ve en güzel calinmis gitar sololarindan biridir bu,belki de o sololardan biri degil en dokunakli ve en güzel calinmis gitar solosunun ta kendisidir.hele pulse videosundaki görüntülerle izlendiginde göz yasartir,hayranliktan agzi bir karis acik birakir.on puan on puan on puan,kirk puanla sampiyon. yakla$ik 4bucuk dakika surmektedir. (bkz:intravenöz) (bkz:comfortably numb/@zorba) (ara:comfortably numb)(ara:pink floyd)(ara:gitar solo*)(ara:david gilmour)(ara:ara anasını satıyim ara) (bkz:allah cezani versin gilmour bu nasi solo mahvoldum) hayatımda dinlerken beni en çok etkileyen ve her dinleyişimde tekrar ve tekrar ve tekrar*inanılmaz bir şekilde etkileyebilen, inanılmaz ama gerçek olan, dinlerken gerçekliği sorgulayamayacak kadar hayale dönüştüren başka birşey bu...ayrıca;(bkz:male multiple orgasm) evet, o gece david gilmour gitarının üzerindeki sonsuz kombinasyonlardan en kusursuzunu bulmuş... anlatılmaz, akla hayale sığmaz bir olay, tanrının bir lutfu. solodan ziyade cerrahi bir operasyona benzer bu, sonunda kurtulamama şansımızın fazla olduğu. solo sırasında tepedeki dairesel ekran*yavaş yavaş döner ve ışıklarını david gilmour'un üzerine doğrultur. efendim bu işlem tamamlanınca dev ekran bir ufo'ya benzer. hah deriz tamam geldiler sonunda babamızı almaya. o soloyu duyupta adamı kaçırmayacak uzaylının aklına şaşarım ben zaten.",https://eksisozluk.com/comfortably-numb-pulse-versiyonundaki-gitar-solosu--1219352,24.04.2005,26.06.2019,8,comfortably numb pulse versiyonundaki gitar solosu
16,"insan sesinin altina en iyi giden enstrüman.çal çal söyle. bilgisayar ba$inda bi i$in bitmesini beklerken en iyi vakit gecirgeci.. istiklal caddesi ayhan isik sokak ta bulunan cafe bar. (bkz:guitar) elektrikle calisani oldugu gibi, el (parmak) gucuyle de calisanlari vardir. sesini manyetik kuvvetlerden cikartabildigi gibi, tellerin titresmesinden (akustik olarak) da cikartabilir.cikartabilecegi sesler perdelerle sinirli degildir, darbuka seklinde kullananlar ya da tam anlamiyla konusturan (virtuoz tabir edilen) insanlar vardir. gitar,lavtaailesinden türemiştir.. lavta ailesi ise, hani şuuda benzeyen alet, arap udundan türemiştir.. görünce tanıyacaksınız.. avrupaya haçlılar ve endülüs emevileri tarafından taşınmıştır.. lavtaların küçüğüne ise mandola demişler.. bu da bugünkümandolinzaten.. gitar boğumlu, lavta ve ud ise düz diyeceksiniz.. gitara bugünkü şeklini 19. yy da yaşamış bir usta vermiştir.. ingiliz gitarı adı verilen alet, aynen lavtalara ve uda benzer.. yani bu gitarın kökenlerimezopotamyaveanadoluçalgılarına dayanır.. sallamıyorum..ek olarak, tar kelimesi iran, kafkasya civarlarında tel anlamına gelir.. (tar diye bir enstrüman da vardır) işte bu tar kelimesinin önüne mesela ""şeş"" kelimesi getirirsek bu 5 telli anlamına gelir.. iranda birçok çalgı ismi bu yolla elde edilmiş (şeştar, dütar gibi...) şimdi bu gitardaki, gi'nin bir ön ek olmadığını bana kim ispatlayabilir.. gitar kelimesinin yunanca kithara kelimesinden ispanyolcaya guitarra olarak geçmiş olduğu da genel bir görüştür.. (bkz:fender telecaster) gitarın tarihinin ilk babilde basladıgına inanılmakta , bununla beraberromave eski mısırdaki cesitli enstrumanlarda da gitarınatası sayılmalarını saglıyacak ozelliklere rastlanmıstır. ispanyanın işgaliyle beraber gitarın buyukbabası  olarak adlandırılabilecegimiz guitarra morisca’nın daha modern gitarın oncusu olan guitar latina’ya donusmesine cok vardır. orta cagda uc dort ve bes telligitardenebilecek enstrumanlara rastlanmıstır ve 15. yuzyıl gibi 4 telli gitarın populeritesi digerlerine oranla oldukca artmıstır. bu populerite yerini 16. yuzyıl gibi 5 telli gitara bırakmıs vegitar vihuela,rizzio guitar,(fransa) , guitarra battente(italya) gibi isimler almıstır , bazıları halen varolusunu surdurmektedir (calınabilir bile sanırım). bu muzik aletlerini icra eden abilerimiz (dedelerimiz diyelim veya) notasyonunu tablature seklinde yapmıslardır. ulkelerdeki durumundan bahsetmek gerekirse, 17. yuzyıl sularında tam anlamıyla gitarın merkezi olan ulke italyaydı. fransada ise bir soyluluk sembolu olarak kabul edilmekteydi.. simdilerde adı gitarla beraber anılan ispanya’da ise  18. yuzyıla kadar yapımı ve icrası konusunda pek bir hareketlilik gorulmemistir.tarihindeki en buyuk devrim 18. yuzyılda  6.  telin eklenmesiyle olmus , 19. yuzyıldaki sosyo-ekonomik gelismeler gitarla hasır nesir olan insanların bol bol seyahat etmesine olanak vermis ve ispanya bu yuzyılda patlayarak simdiki yerini almıs , modern gitarın babası kabul edilenluthier antonio torres(1817 – 1892) gitara son seklini vermistir.son olarak , 20. yuzyılda ise sesin manyetizma ile elde edilmesi prensibine dayanan gitarlar (elektro gitar) ortaya cıkmıs çoğumuzun sevgi, saygısını kazanan grupların ve insanların muzik yapmasına neden olmuştur. ... (bkz:ibanez jam) (bkz:antonio sanchez)",https://eksisozluk.com/gitar--33342,25.04.1999,22.06.2019,25,gitar
17,"new york'ta calsalar, abi batililar cok gelismis, metroda bile muzik yapiyorlar.turkiye'de calinca, ben senin sikik muzigini dinlemek zorunda miyim.e aslina bakarsan halka acik alan, ozel konut degil, bi saatten sonra ses siniri yok. evet kisisel ozgurluk baglaminda metroda muzik yapilabilir, sen de nasil atarlanmaya gucunun yetmedigi/degistiremeyecegini bildigin trafik gurultusune falan atarlanmiyorsan, gucunun yettigine inandigin seye de atarlanmayacak, millet ekmeginde deyip gececeksin.",https://eksisozluk.com/baskentrayda-gitar-calan-dilenciler--6080521,21.06.2019,21.06.2019,1,başkentray'da gitar çalan
18,"hayır asıl anlamadığım şey şu;o saçma sapan, ne idüğü belirsiz sesi çıkarmak için o kadar devasa, ahşap ve elektronik karışımı bir kütleye ne gerek var?paket lastiğinden de aynı ses çıkıyor. binlerce dolarlık gereksiz bir enstrümanın verdiği sesi sktriboktan bir paket lastiğinden bile alabildiğiniz halde halen ""basss gitar bambaşka abi yeeeeaaaa"" diyorsanız afedersiniz ben sizin kulak zarınızı seveyim.ha konserlerde sorun olur derseniz tamam. onda da verirsin playbacki arkadan bası da çalıyormuş gibi yaparsın ok.kimse bu adam aslında bas gitar değil; paket lastiği çalıyor diye seni gruptan atmaz.müziğe bak sen.bas gitarı bu denli seven kulaklar paket lastiğini de kucaklayacaktır. (bkz:türk milleti için hiç umut kalmaması)bir kere basçısız prova alın. muzikten soğursunuz. (bkz:grup kuruyoruz sana bası vercez) (bkz:bateri vs yoğurt kabı) bizlere bas gitarı bir milletin umudu olarak gören denyoları göstermiş başlıktır.ayrıca (bkz:basçısız prova almak)cümle içinde kullanalım: geçen yine basçısız prova alıyoruz. müzikten soğuduk. dedi hayatı boyunca orion dinlememiş sığır. marcus miller duymasın. bass gitar nasıl çalınır ne işe yarar buradan dinleyenilirsin.2. (bkz:orion olmasa basçıların aç kalacak olması)yani şimdi orion'u bas gitar ile değil de paket lastiği ile çalsaydık ne diyecektin bas fetişi arkadaşım? argümanın ne olacaktı? eminim şöyle diyecektin;""oooo fender bambaşka abi yeeeaaa"" iki ihtimal var ya gerçekten cahil yorumu ya da cahil olmamasına rağmen müzik kulağından yoksun olduğu için aradaki farkı göremeyen birinin yaptığı versustur.buradakiörneğe bakarak bas gitarın lastikten öte şarkının temel taşı olduğunu anlayabilirsiniz; anlayamıyorsanız o elinizdeki gitarı yavaşça yere bırakıp paket lastiğini don lastiği yapabilirsiniz.bas gitarlı/bas gitarsız örnek için",https://eksisozluk.com/bas-gitar-vs-paket-lastigi--6078341,20.06.2019,21.06.2019,5,bas gitar vs paket lastiği
19,"""vaku vaku""bi de""javaaaüüwww""diye. sweet child ve estrangedeki slashin riffleri. little wing... ba$indan sonuna kadar... birdestevie ray vaughandan dinlemeli... (bkz:riffi) death-trapped in a cornerslayer-angel of deathhelstar-aleria and averonanthrax-finaléking diamond-the trial ve the eyeoverkill-ellimination ve drunken wisdombi de annihilator-alison hell my dying bride   songless bird steve vai'nin çoğu şarkısında kullandığı, belki de fark etmediğiniz riffleri kapsayan durum. en iyi gitar riff' i dinlerken siz fark etmeden (çaldığını ya da guzelliğini) zevk verendir. frank zappa'nın we're only in it for the money'deki açılış partisyonu. hypocrisy - the fourth dimensionopeth in birçok şarkısı",https://eksisozluk.com/en-iyi-gitar-riffi--81460,11.02.2001,20.06.2019,16,en iyi gitar riff'i
20,"metronun gürültüsünden değil de gitar çalan elemanın çıkardığı sesten rahatsız olan dayının, tam da inerken bu tepkiyi göstermesi bakımından enteresan bi olay. videodan gördüğümüz kadarıyla bu tepki gitar çalan gence kağıt para, bir kızın ona eşlik etmesi ve vagondakilerin alkışları olarak dönmüş.http://alkislarlayasiyorum.com/…nce-tepki-gostermek gayet haklı davranıştır. çalan kişi en azından başında müsaadenizle demelidir diye düşünüyorum. vapurda çok karşılaşıyorum bu tiplerle. geçen sene trafikle boğuştuktan sonra kendimi vapura atmıştım. 3 saat kadar trafikte kaldığım için aşırı gerginim bırakın gitarı, suyun sesi bile geriyodu o an. e bi de dibimde gitar çalınınca az küfretmemiştim içimden de olsa.. yüzlerce kişinin olduğu yerde eğer herkesin duyacağı şekilde enstrüman çalıyorsan öncelikle izin istemelisin. aynı desibelde sesli konuşan biri olsa metrodan dayak yiyerek bile çıkabilir ama gitar çalınca ""aman ne güzel:))"" olmamalı. herkesin müzik zevki, keyfi, o anlık derdi başka. neyse böyle bir olay için uzun yazmaya gerek yok. dayı ne kadar haklı bilemem ama haksız değil ondan eminim normaldir.ben çok isterdim metroda 24 saat canlı müzik olsun.ama yeteri kadar talep olsaydı otobüslerde müziği, dolmuşlarda arabesk müziği yasaklama yoluna gitmezlerdi.insanların bin bir türlü derdi var. kafası kaldırmayabilir.gitarı çalan eleman da söylemiş zaten rahatsız olabilir çok normal diye.biz beşiktaş sahilinde*gitar çalarken polisler gelip insanlar rahatsız oluyo çalmayın demişti. ki bilen bilir orda en yakın ev nerdedir. biraz tartışmaya girip paşa paşa yol almıştık. sahildeki adama tahammülleri yok. toplu taşıma aracında bunu beklemek fazla iyimserlik olur. çalan kişinin gösterdiği olgunluğu gösteremeyen yazarların tepkisini çeken durum.(bkz:birazdan buralar entry dolacak) iki kişi kavga ediyor olsa aman ben bulaşmayayım diyecek adamın hareketidir.adam haklıdır haksızdır, abartmıştır yorumlarını bir kenara bırakırsak metronun içinde çalmak yerine en işlek metro durağında çalmak daha mantıklıdır. zira metro duraklarının basıklığı sebebiyle müzikle daha çekilesi olabilir, raylarda hareket eden araç içindeyken ekstra gürültü olduğunda kulağa çok hitap etmeyebilir. (bkz:metro müzisyeninin yanından geçerken oralı olmamak) metro istasyonlarında müzik çalanları gönülden destekleyen biri olarak normal karşıladığım tepkidir. sonuç olarak herkes her türlü müzikten hoşlanmayabilir veya o an modunda değildir. istasyonda çalındığı zaman yanından geçersin gidersin yada seversen para atar dinlersin. ama vagonda durum daha farklı. orada pek seçim şansın kalmıyor. yinede tartışmanın oldukça medeni şekilde geçmesi ve kimse yaralanmadan sonlanmış olması sevindirici. sonuç olarak burası türkiye o gitarı kıran da çıkabilir. en fazla 10 dakika bulunacağın bir yerde bile tahammülsüzlük göstermek. yerinde bir tepkidir. karşı çıkan dayı ise ben özgürlükçü modern bir insanım havasındadır. sorsan ne nedir çok da bilincinde olduğunu sanmam. büyük ihtimalle böyledir diyorum yalnız yanlış anlaşılmasın.ben otobüste, metroda ve hatta takside hizmet aldığım noktada istemediğim herhangi bir şeye maruz kalmak durumunda değilim. değil sokak müzisyeniyim havasında gitar çalan bir genci, yanımdaki insanın kulaklığından gelen müziği dahi duymak zorunda değilim. metronun, şehrin gürültüsü fazladır gibi bir argümanı var o dayının. evet belki öyle ama batıkent kızılay metrosunda bir buçuk sene seyahat etmiş biri olarak söyleyebilirim ki, çok verimli bir şekilde kitap okunabiliyor. öyle ankaray gibi aşırı gürültülü bir araç değil.özgürlük kavramı üzerinde düşünmeyen, konuşmayan adamlar/kadınlar olarak atıp tutuyoruz yalnızca. ama isterse orda yann tiersen çalıyor olsun, ben istemiyorsam istemiyorumdur. herhangi bir gerekçe sunmak durumunda olmaksızın rahatsız olabilirim. dediğim gibi değil yüksek sesli bir müziğe, yanımda konuşan insanların sesine dahi katlanmak durumunda değilim.belirtmek gerek bu hoşgörüsüzlükle ilintili bir şey değildir. özgürlükler, haklar konusunda da böyle bir durumun en uygun çözümü yirmi dakikalık bir yolculuk olan batıkent kızılay metrosunda yolculuk boyunca herkesin susması olur. orada ses duymak istemeyen bir kişi için bile bu yapılmalıdır çünkü fazladan bir iş yapan diğerleridir. insanlık halidir, haklı sebepleri olabilir. bir kişi durumdan rahatsız olmuş, bunu medeni bir biçimde gitarcıya bildirmiştir. gitarcı bunu ""olabilir, hakkıdır."" diyerek medeni bir biçimde karşılamıştır. ""her şey bitti bundan mı rahatsız oluyorsun?"" diye soran üçüncü bir şahıs vardır.sözlükteyse ""bundan rahatsız mı olunur!!11 bundan rahatsız olmak hödöhödölüktür."" diye bikbik konuşur. bundan rahatsız olan var, olmayan var. senin rahatsız olmaman rahatsız olanı ilgilendirmez. sen rahatsız olmuyorsun diye herkesi rahatsız olmamaya zorlayamazsın.",https://eksisozluk.com/metroda-gitar-calan-gence-tepki-gostermek--3838355,19.05.2013,17.06.2019,15,metroda gitar çalan gence tepki göstermek
21,"akustik gitar teli,klasik gitar teli,bass gitar teli,elektro gitar teliolarak inceleyebiliriz bunu.klasik gitarlarda marka olarakdarco4 €,savarez10-15$,d'addario10$,sonora4$,martin7$ şeklinde fiyatlar sunmaktadır biz sevgili gitar teli tüketicilerine. gitar telleri üstten aşağı doğru ve kalından inceye mi-la-re-sol-si-mi olarak dizilir. 6. tel (en üst tel), en kalın teldir. 1. tel (en alt tel), en ince teldir. 12. perde, her telin 1 oktav incesini verir. peynir kesmek için en uygun enstrümandır. kopunca insanda kisa sureli boktan bir halet-i ruhiyenin olusmasina sebep olan, studyo veya programa gitmeden once mutlaka bir yedeginin yastik altinda bulundurulmasi gereken nesne. bunlar böyle 0.10'la mı ne başlar, 0.12-13'e kadar gider.  ya da öyle miydi lan??  neyse, elini elektroya alıştırmışa 0.12 ihtiva eden bi alet verirseniz adamı herkese rezil edebilirsiniz, barre marre basamaz.ghsde ayrıca iyi bir markadır, lakin fazla kasılmışlardır, yok karanlık gotik tonlar, parlak hoplama zıplama tonlar derken şüpheyle yaklaşıyorum bu markanın kutuptaki ayrımlarına.  eskileri atılmaz bunların, sonra evde teller kopunca ekleme yapılır, lüzumu görülürse adam boğmada kullanılır.  böyle bişeydir gitar teli.  a bir de unutmadan söyleyelim; yeni tel takılmış gitar, haz bağlamında seksten sonra sağlam bir yere sahiptir.edit: kenny beyler uyardılar, 0.8'den başlarmış, 0.9 da idealmiş (kenny bey elektrocu heralde) akort mi değil de re ise, 0.10 yahut 0.12 kullanılması gerekir ki teller fazla gevşek olmasın. do akordunda ise, 0.12 - 0.13 paklar. ayrıca telin kalınlığı gitarın tonunu etkiler. heavy metal için 0.09 - 0.10 tel seti uygunken, death ya da thrash için en az 0.10 tavsiye edilir. ama istisnalar kaideyi bozmaz (hayır, eminim, biri çıkacak diyecek ""seteretohiminunbus grubu da death çalıyo ama 0.08 kullanıyolar"", erkenden savunmamı kurayım dedim.) bu tellerin tam gitar çalman icap ettiğinde kopma gibi kötü huyları vardır.. ,6. tel: hey!! assiktir kim açtı şu kılıfın fermuarını ne güzel uyuyorduk..2. tel: zaten sabah akşam uyursun.. bizde senin kadar uyusak kesin senin gibi kalın odun gibi bişe olurduk.6. tel: bana bak gelirsem oraya gösteririm sana ebedi uykuyu.5. tel: hey siz susacak mısınız? biri bizim şu pena kullanmayı dahi beceremeyen salak sahibimizden nasıl kurtulacağımızı düşünecek mi?4. tel: ben çok yorgunum dostlar. yoruldum artık.. yapamayacağım..  ben davamız ve sizin için kendimi feda ederim.. hakkınızı helal edin..akordu bozuk 1. tel: ema biş biy dakımız munu yapamaşşin..6.tel: burada emirleri ben veririm tamam mı? re kardeş görevini yap.. bizler seni hiç unutmayacağız..4.tel: si seni seni çok seviyorum ve hep si...pena kullanmayı bile beceremeyen salak sahip:  has'si'ktiirrr.. boğma teliolarak başarısız buldum ben gitar telini.piyano telinin daha başarılı olduğunu düşünüyorum bu konuda. eskimesientonasyonda bozulmalara yol açan nesne. birkaç hafta kullanımdan sonra, özellikle 12.perdeden sonra entonasyon bozukluğu başlar. yeni bir set taktıgınız anda bu sorun ortadan kalkar. ya da entonasyon vidalarıyla çok çok ufak bi ayar gerekebilir.stevie ray vaughanmi bemol akortlu gitarında 0.13 tel takımı kullanır. tonunun sırrı biraz da böylesine kalın tel kullanmasındadır. zira,srv'nin yaptığı 2 hatta 2.5 seslikbendler sahiden çok güçlü bir tuşe gerektirir. 40 saat kullanımdan sonra değiştirilmelidir.",https://eksisozluk.com/gitar-teli--604265,20.04.2003,13.06.2019,2,gitar teli
22,"ortamda duyulduğu anda harakiri isteği doğuran bir tür zehirlenme. gayet güzeldir. kadın sesi olmadan da güzeldir. allah kulak vermiş, kullan istersen kardeş.bkz:",https://eksisozluk.com/karadeniz-turkusu-kemence-gitar-tiz-kadin-sesi--6065856,09.06.2019,09.06.2019,1,karadeniz türküsü kemençe gitar tiz kadın sesi
