,date,entry
4712,11.08.2017,"cepbank'tan artık 3.90 lira işlem bedeli alan banka. birkaç ay önce bu bedel 1.90'dı, 2.90 yaptılar, bugünse 3.90 karşılığı para gönderdim. iş bankasından bu işlemi ücretsiz yapan arkadaşlarım var. işim gereği sık sık cepbank yoluyla para alışverişim oluyor. harbiden 3.90-3.90 resmen soygun lan bu. pazartesi günü ilk işim iş bankasından hesap açtırıp maaşımı yatar yatmaz oraya aktarmak olacak. etrafımdaki herkese de aynı tavsiyede bulunacağım."
4713,13.08.2017,bugün aldığı cepbank ücretini görünce uykum açıldı sabah sabah. yarın ilk iş akbank ya da yapı kredi hesabı açıyorum.edit: açtım.
4714,15.08.2017,"elinizi verip, kolunuzu kurtaramadığınız banka. eşimin ortaklığından 2016 da ayrıldığı şirkete ait güncel kredi kartı borcu yüzünden arayıp taciz ettikleri yetmiyormuş gibi birde noterden kağıt göndermişler. şirketin güncel ortaklarına değil direkt olarak bize ulaşıyorlar. neden çünkü onların hesabında para yok ama benim saf eşim beni dinlemeyip garanti bankası ile çalışmaya devam ettiği için bu çakallar da fırsat bilip bize dadanıyor. kesin o okunmadan imzalanan bit boy fontlar ile yazılmış sözleşmelerde bunun bir açığı vardır. buraya yazmamın nedeni ne kadar leş olduklarını tekrar hatırlatmak."
4715,15.08.2017,"eft yapmak için alıcının tc kimlik numarasını da isteyen banka. olm parayı yatıran benim, şube kodunu hesap numarasını yazmışım, adını soyadını yazmışım, daha ne tc'si istiyosun amk? cilt no da verelim yetmezse."
4716,16.08.2017,az önce gelen telefonla kredi kartı limitimi 13.200tl'ye yükseltebileceklerini söylemişlerdir. hayatım boyunca hesabımda öyle bir rakamı hiç görmedim. tabii ki 2'yi tuşladım.
4717,17.08.2017,"bankanın sözlükte hesabı mevcut. (bkz:#70201868) bu entry girdikten sonra buradan ulaştılar, yardımcı olmaya çalışacaklarını söylediler ama ""yapacak bir şey yokmuş"" cevabını aldık. şimdi bu banka (ki muhtemelen hepsi böyledir) aktif çalışan ve üzerinde mal varlığı olan şirkete değil, bir buçuk yıldır çalışmayan. işe iki ay önce başlayan, üç çocuk annesi eşime noterden yazı gönderiyor. soruyoruz diğer ortaklara ""sizin eve kağıt geldi mi"" ""yoo gelmedi "" cevabını alıyoruz. bu mu yani garanti bankası, bu kadar mısın?görevlilere soruyoruz""ben bu borcu ödeyince karşı taraf tekrar borçlandığında onu da ödemek zorunda kalacak mıyım?--evet kalacaksınız.karşı taraf kart limitini 100 bin tl yapsa ve borçlansa bu borcu ödemek zorunda kalacak mıyım?-- evet ödeyeceksiniz.bu kartı kapatın o zaman-- kapatamayız, sizin yetkiniz yok.....""üzerinde hiç bir kullanım hakkımızın olmadığı ama tüm borcundan sorumlu tutulduğumuz bir kart var ortada. şirket ortağı iken otomatikman kefil de oluyormuşuz. bir yıl önce borçsuz şirketi devretmişiz. şirket üzerinde hiç bir yetkimiz yok ama halen daha bize girsin. oh ne ala memleket."
4718,18.08.2017,"(bkz:#70262746)ayrıca böyle parayı basan şirketlere sözlük yazarlığı veriliyor belli ki, hemen yeşillendirmişler. acaba yakında parayı basan entry de sildirebilecek mi diyecem ama yaşamadığımız şey de değil hani."
4719,20.08.2017,"sanıyorum ülkede bulunan tüm atmlerinde sorun var. istanbulda 3 aydır doğru düzgün çalışan hiç atmsini görmedim, izmirde denedim görmedim.en sikko zamanlarda beni ebesinin amındaki atmye yönlendiriyor.ulan teres! o atmleri ben de cep telefonumdan bulabiliyorum sen işini doğru yap!ne yaptılar amk ihaleyle yandaşlara falan mı verdiler bu bakım işini falan?"
4720,21.08.2017,ekşisözlük üzerinden attığım mesaj doğrultusunda hemen arayan banka. ancak çözüm üretme konusunda herhangi bir çalışmaları bulunmamaktadır. sadece müşteriye dönüş yaptık diye çalışanlar mevcut anladığım kadarıyla. kendileri ile tahmini 2018 yılında çalışmayı bırakıyor olacağım. sizlere tavsiyem kesinlikle uzak durun.
4721,22.08.2017,"yurtdışı alışverişlerde euro bazında %1, tl bazında%4 komisyon kakıyor.götümüze girdi, teşekkürler yurtdışı."
4722,23.08.2017,"maalesef ilerleyen donemde kendisi ile butun ilisigimi kesecegim banka.eft, havale, kredi karti yillik aidati vs almayan maas hesabi bankama gecmeyi planliyorum.""yillik ucret"" dedigim anda 30tl bonus verelim dediler, hayir dedim. bu gecis donemi tahmin ediyorum cok da zor olmayacak. yatirim hesabinda bulunan mevduatimi da tasimak maksimum bir ay alacak. sonucta bu bankaya beni baglayan bir konu yok. usengeclik nedeniyle gecmiyorduk maas bankamiza."
4723,23.08.2017,komisyon ücretleri tavan olan banka.
4724,23.08.2017,"bonus genç kredi kartına sahipseniz yani yaşınız 25'in altındaysa ve kendinize bir adet de hesap açtıysanız, 6 ayda bir olan 55 lira hesap işletim ücreti kesintisiyle karşılaşacaksınız. bunun önüne geçebilmek adına, garanti bankası şubenize gidip, ''benim sahip olduğum bu hesap harçlık hesabı lütfen benden para kesmeyiniz.'' derseniz banka size yardımcı olacaktır ve artık kesintiniz olmayacaktır, ama günlük havale,eft(gönderim) limitiniz 100tl olduğu için her gün pişman olacaksınız."
4725,23.08.2017,"iki ya da üç gün içerisinde açılır dedikleri yatım hesabımı tam dört haftadır aç(a)mayan ve başvurumu iptal edip benden yeni başvuru istemekte olan bankamsı.istanbul koşuyolu şubesine bağlıyım. başvurumu zonguldaktan yapmıştım. burdaki arkadaşlar hesap açmak için imzaladığım evrakları eksik yolladılar, sonraki hafta evraklar eksik imza ile gitti, gittim imza attım boş olan kısımlara. fakat son olarak koşuyolundaki arkadaş imzaların ne hikmetse benim imzam olmadığını söyleyince baştan başvuru yapmamı istedi. ilk başta ""uygun olduğunuzda atın hallolur hemen"" lafı benim gitmeyeceğimi söylememle ""zaten 30 dk içinde iptal olacak"" demesiyle müthiş bir kıvraklık gösterdi.dört hafta önce almak istediğim hisse bu süre zarfında %20 kadar artış gösterdi. sağolsunlar aşağı yukarı 500 lira kadar zarar sağladılar bana dolaylı yoldan.yeni hesap açacaklara kesinlikle tavsiye etmediğim, hesap kapatacaklara kesinlikle tavsiye ettiğim saçmalık (bankamsı)."
4726,24.08.2017,dunden beri internet bankaciligiyla islem yapilamayan banka. hesabima (western union araciligiyla) gelen parayi bir baska garanti kartima aktarmami kolaylastirmayan banka.
4727,24.08.2017,"kesinlikle çalışılmaması gereken banka. her sene kredi kartından yıllık üyelik bedeli kesilmektedir ve normalde aradığınızda bu bedeli kredi kartına bonus olarak geri yatırmaktaydılar. ancak az önce öğrendiğime göre kendileri artık çektikleri paranın yarısı kadarını bonus olarak yatırabilirlermiş çünkü güncel kampanya buymuş! güncel kampanya ne zaman değişti diye sorduğumda da günlük, haftalık değişiyor falan dediler. sabah sabah delirttiler."
4728,24.08.2017,bonus kredi kartı için senelik 90 liralık üyelik bedeli alan itiraz ettiğinizde 60 lirasını bonus olarak geri veren ancak 30 liranıza çöken banka.benden sonra devamkitabında yazmıyordu bunlar.
4729,25.08.2017,"vaadettiği hizmeti vermeyen, kafasına göre iş yapan çalışanlara sahip, elinizi verince kolunuzu kurtamadığınız allah'ın belası bir banka. yeşilini gördüğünüz anda kaçın."
4730,28.08.2017,"14 gündür provizyonda kalan parayı iade etmeyip, üstüne oturan, müşteri hizmetlerine ulaştığımızda da önce provizyonda para yok deyip itiraz ettikten sonra bekletmeye alıp provizyonda paranın olduğunu söyleyip iade işlemlerinin kendilerine ait olmadığını, işlemin yapıldığı apple store'u sorumlu tutan bankamsı.işin garibi apple da, benimle aynı sorunu yaşayan diğer bankaların müşterilerine bankaları tarafından 7 iş günü içinde iade yapıldığını, ama sadece garanti bankasının parayı iade etmediğini söylemektedir.zaten apple müşteri temsilcisine konuyu anlattıktan sonra bankanız garanti bankası mı diye sordu. kısacası sorunlu banka. uzak durun.edit: ekşi sözlük üzerinden yazdığımı görüp garanti haklı müşteri hattı adına arayarak yardımcı olan ve detaylı bilgi veren ebru hanım'a çok teşekkür ederim.edit 2: 16. günün sonunda provizyonda kalan para hesabıma iade edilmiştir. çok şükür."
4731,28.08.2017,basit bir imza için girdiğin şubesinden 1 saatte zor çıkılabilen istihdam düşmanı banka.
4732,28.08.2017,teknik bir problemi 1 haftada cagri merkeziyle cozemeyip genel mudurune email attigim ve sekreteri tarafindan aranip problemin giderildini belirten banka. artik eftlerimi faturalarimi bile genel mudure mail atiyorum. (son kisim saka tabi)
4733,05.09.2017,ticari kredi borcundan dolayı avukatlık olduğumuz banka.avukatı arayınca da uykulu ses tonuyla konuşup size bilgi vermeyen banka.yeşilini görünce dahi beni bi kaşınma tutuyor.
4734,05.09.2017,"bu lanet bankadan türkiyede yaşarken bir şekilde hep uzak durdum yıllarca, bir defa işim düştü atm üzerinden kartsız döviz bozdurmam gerekti, dövizi aldı tlyi vermedi ve yaklaşık 1 hafta uğraştırdı beni şerefsizler. tam ülkeden ayrıldım artık bunlarla artık mesafeyi iyice açtık bir daha beni bulamazlar*dedim allahınromanyasında çalıştığım şirket bu lanet bankayla çalışıyor, birde güzelce anlaşma yapmış elini kolunu bağlamışlar adamların farklı bir bankayla kesinlikle çalışma şansları yok. hepi topu şehrin abuk sabuk yerlerinde 7 atm var zaten onlarda ya çalışmaz yada en gereksiz yerlerdedir. diğer tüm bankalar her gün yeni atm kurarken bu lüzumsuzlar olanları kaldırır yerinden, tüm televizyonlarda bangır bangır farklı banka atmlerinden para çekmenin komisyonsuz olduğunu söyleyen bankalara inat utanmasalar cebinde bizim kartla başka atmnin yanından geçtin diye para kesecek kadar aç gözlüdür.türkiyenin bankacılıkta ve müşteri ilişkilerinde en rezil firması hız kesmeden yurt dışında da bu performansı sürdürmektedir.tanım: dünyanın en gereksiz bankası"
4735,05.09.2017,yenilikçi ve ileri görüşlü bir bankacılık sistemine sahip banka. türkiye'deki bankalar arasında ilk 3 isimden birisidir.
4736,07.09.2017,zıbık gibi müşteri hizmetlerine sahip zıbık gibi bir bankadır. daha yurtdışına sms göndermeyi beceremeyen zıbık gibi de bir sistemleri vardır. mümkünse hesapları kapatıp uzaklaşın. lise mezunu müşteri temsicleri her şeyi sizden daha iyi bildiklerini iddia edebilirler.
4737,09.09.2017,neredeyse silah zoruyla kredi kartı kakalamaya çalışan banka. kart aidatları çok tatlı değil mi sizi gidi işbirlikçi kompradorlar?
4738,09.09.2017,isbankasi ile birlikte hem havale özellikle de eft ücretinde feci şekilde sokan bankadır.(bkz:bankalar ordulardan daha tehlikelidir.) o yüzden uzak durulmalıdır.
4739,13.09.2017,"yıllardır maaş hesabımdı. faturaların otomatik ödemesi, emekliliği, kredi kartları, tüm işlemlerim bunlardaydı. temmuzda 90tl kart aidatı kestiler. amex de var ona da ayrı kesmişlerdir takip edemiyorum. zaten amex posu yok çoğu yerde kullanamıyorsun kartı. sakince kart borçlarını ödedim. fatura otomatik ödemelerimi diğer avantajlı bankaya taşıdım. kaç aydır yine o avantajlı bankanın aidatsız kredi kartını kullanıyordum ama artık tamamen ona geçtim. sonra kartları bağlı hesabımdan çıkarttım ve garantiyi aradım. kartları iptal etmek istediğimi söyledim. nedenini sordular ve aidat hoşuma gitmedi dedim. 40tl bonus yükleyelim dedi pis fakirler. 40tl benim mazotuma yetmez. ayrıca küfür gibi sus payı bonusu veriyorlar ve bu beni incitir. 90tlyi ödedim ve istemiyorum, kartları kapatın dedim. her yerde kart aidatı alıyorlar diyerek ayıplarını normalleştirmeye çalıştı eleman. dedim o beni ilgilendirir. işleme aldılar kartları kapattılar. hesabı zaten kullanmıyorum. e-vadelide de yarışacak gibi değiller. faiz oranları çok kötü. şubesiz bankacılıkta normal hesabında duran paraya işletilen günlük faizi bunlar e-vadelide ay boyunca paranı kitleyerek veriyor anca.bunu buraya yazıyorum çünkü kendilerinin de okuduğunu biliyorum ve haz alıyorum."
4740,13.09.2017,pos cihazı iptal ettirmenin çok zor olduğu banka.1)pos cihazının iptali için konak şubeye gidilir. şubedeki çalışan telefon ile iptal edilmesi gerektiğini söyler.2) telefon ile ilgili yer aranır ama o da iptali şube yapar diyerek şubeye yönlendirir.3) şubeye tekrar gidilir ama pos cihazını karşıyaka şubesi gönderdiği için oraya gitmem gerektiği söylenir. aslında karşıyaka şubesi ile bir ilgim yok.4) karşıyaka şubesine gidilir. pos cihazınızı getirmedim diye işlemimi yapmazlar. normalde posu teslim almak için iş yerinize gelirler ama bunlar farklı çalışıyor diye düşünülür.5) pos cihazı ile şubeye gidilir. iptal işlem yapılır ama pos cihazını adresten teslim alacaklarını söylerler. şalter atar pos cihazını orada teslim alırlar.6) telefon ile iptal ettirmediğim için iptal sürecim beklemede kalır.hayır ben daha ne yapayım arkadaş?
4741,15.09.2017,"severek kullandigimiz banka.eksileri: yuksek eft ucretleri(bunu niye ucretsiz yapmiyorsunuz ki zaten?)yillik kart aidati sacmaligi(her seferinde arayip tantana cikarttirmaktan zevk aldiginizi tahmin ediyorum)diger bankalara nazaran cok dusuk faizler ki bu konuda ekstra kirginim hayatimda isim olmayan bankalardan hesap actirmak zorunda kaldim ve her isimi garantiden halledebilirken eftleri kuveytten yapiyorum parami ing de vs tutuyorum(hele dolar bazinda, ing ve qnb usd icin %4.5 verirken sen neden %1.5 canisi?)artilari: cep bankaciligi cok kullanisli.kredi kartlari cok kullanisli(ozellikle son cikan sanal kredi karti olayi cok isime yariyor tum yurtdisi otel ucak tren vs biletlerini rahatlikla bu karttan alip sonra mail ordera kapatiyorum, kafa rahat)calistigim tum kurumlarla anlasmasi var fatura vergi vs konularinda sorun yasamiyorum.her yerde sube ve atm kolayca bulunuyor bu guzel fakat atm den para cekme limiti dusuk buna bir ayar verilmesi lazim.atm leri genelde stabil calisiyor, para yuttugunda sube kolayca cozuyor bu bir arti ama bircogundan doviz yatirilip cekilemiyor bunu yapmak cok mu zor?su usd faizi olayiyla ilgili bir cozum bulunsa benim acimdan cok hos olacak ki mesela tl de bile denizbank daha once hic calismadigi adama cep subeden %13.7 subeden %14.5 veriyor(garanti cepten 11.5 subeden sormadim yalan olmasin). faizleri rekabet edilebilir seviyeye cekerlerse tanidigim biri*parasini bu kurumda degerlendirecekmis."
4742,15.09.2017,hayatimin en guzel kararlarindan birini alip australia'ya evet avustralya degil :) gitme karari aldigim zaman benim icin hersey cok heyecanli ve guzel geciyordu. ta ki sydney topraklarina varinca ve uzerimdeki nakit bitince garanti de bulunan avustralia dolarini overseas swift yapmaya calismamla dunyalar basima yikildi. kendi hesabimda bulunan parayi kendi swift ve doviz aktarim limitlerimi artirmama ragmen calisanin dingiligi yuzunden overseas swift limitimi guncellememis ve kendi parami kullanamiyordum.avustralia'dayken yani yaklasik 17000 km uzaklarda iken musteri hizmetleri veya yurtdisi hizmetleri gibi kanallardan swift limit artisi istedigime size ancak subemizde yardimci olabiliriz gibi gulunc gibi ama benim icin kabus gibi donus yapmis olmalarindan mutevvelid yaklasik 25 gun boyunca parasiz arkadaslardan borcla falan australia'da kaldim.avukatima verdigim full yetkilerle bile limit artisini saglayamadik. ılla subeye gelmeniz gerek gibi bir aciklama yapiyorlardi 2017 yilinda teknolojinin saha kalktigi bir donemde en guzel hayalim ve zamanimi garanti bankasi yuzunden cileye donmustu.cozum olarak yaptigim sey garanti bankasindan arkadasima austalia dolari hesabi actirip.bendeki tum paradan gunde aud400 gondererek(gunluk doviz transfer limitinden dolayi) tum parami ona gonderdikten sonra parami overseas swift yapabildim.yani sene olmus 2017 herseyin iki tik uzaginda oldugumuz gunlerde subeye gelme olayini ben hala anlayamiyorum arkadas.ahdim olsun bidaha seninle calisirsam.
4743,18.09.2017,"bankacilik islemlerinden cok anlamayan emekli maas musterilerine 1,90 gibi bir faiz oraniyla kredi veren bankamsi bir sey. kendi internet sitelerindeki tabela faiz orani bile 1,82 gosteriyor ustelik. piyasadaki diger bankalari saymiyorum bile 1,13ten baslayip 1,34 e kadar cok rahat kredi kullanilabiliyor. kaldi ki emekli maasi sende, kredi kartini kullaniyor, kkb puani 1600 un uzerinde, gecikmesi fln yok neyin kafasini yasiyor bu bankanin subelerinde calisanlar? haberim olunca kafam atti. ılk firsatta soz konusu kisinin borclarini kapattirip, emekli maasini da baska bir bankaya tasitacagim."
4744,22.09.2017,bi bu banka birde teb. o telefonun ucunda ki müşteri temsilcilerini vurasım geliyor sorun çözmek yerine sorun yaratan insanlar
4745,22.09.2017,"online alışveriş yapmadığım halde , kartımın kopyalandığı banka . sürekli 'internet alışverişine kapalı olduğundan çekim başarısız olmuştur' şeklinde sms alıyorum.sorun ile ilgili müşteri hizmetlerini aradığımda ise çekimlerin nereden denendiğini söyleyemiyorlar. çok ilginç"
4746,26.09.2017,"ortak atm'sinden, amerika menşeili kartımdan para çekmeye çalışırken kartımı yutmuş, üstelik geri vermeyi reddetmiş banka. amerika'daki bankadan tekrar isteyecekmişim. bana aşşırı saçma gelmesi bir yana, zaten sevmezdim, şimdi kat kat sevmiyorum.ortak atm buldum diye güvenmeyin."
4747,26.09.2017,"her sene yaptığım olağan telefon konuşmasına tekrardan neden olmuş, kurumsal rengi yeşil olan bankadır.konu nedir ? tabi ki kredi kartı yıllık ücreti.ortalama görüşme süresi bekleme ve yönlendirmeler ile 5 dakika.konuşma metni,h: hosvelkamb: bankacıh- merhabalar benhosvelkam. kredi kartımdan tl olarak kestiğiniz üyelik aidat bedelinin yine tl olarak hesabıma geri ödenmesini rica ederim.b- sizi bir saniye bekletiyorum hosvelkam bey.b- hesabınıza ilgili tutar geri yatırılmıştır. aynı anda gelen sms ile doğrulama teyit edilmiştir.b- başka bir arzunuz ?"
4748,27.09.2017,internet şubesi 27 eylül 2017'de çökmüş olan banka
4749,27.09.2017,internet şubesi an itibariyle saçmalayan banka.(bkz:çok kişinin kellesi gidecek çok)
4750,27.09.2017,"ekim ayında ""90 lira yıllık kart ücreti"" keseceklermiş. ""yıllık kart ücretinin yasal olduğuna emin misiniz?"" diye sorduğumda ""evet, imzaladığınız sözleşmede yazıyor."" karşılığı veriyorlar. geri ödeme hakkında da hiçbir şey söyleyemiyorlar.çok ilginç, gerçekten. mesela ekşi sözlük'ü okuduğunuzda, bu ücreti bazı insanların rahatça geri alabildiğini, bazı insanların 60 lira bonus olarak geri aldığını görebiliyorsunuz.internet çok gelişti biliyor musunuz? biriyle telefonda konuştuğunuzda, o konuşma gizli olarak kalmayabiliyor. gidip şikayetvar gibi sitelere bakarsanız, herkesin aynı dertten müzdarip olduğunu görebilirsiniz. donanımhaber'e baktığınızdaysa insanlara bu ücretin ne tamamı, ne de 60 lirası geri ödeniyor; 30 lira teklif edilip bırakılıyormuş.ben derdimi twitter'a yazdım, 76 takipçim vardı. adam yerine bile koymadılar beni, telefonda üstün körü cevaplar verip ""haklı müşteri hattı"" falan diye sayıkladılar. bakalım şimdi de ekşi sözlük'te yazanlara ne muamele yapıyorlarmış, onu göreyim. baktım burada daha farklı bir muamele görüyorum, bir de şikayetvar'a ve donanımhaber'e yazarım ki onları ne kadar adam yerine koyuyorlar kısmını ölçeriz.zaten baktık hiçbiri olmuyor, kartı iptal ederim. çok da umrumdaydı. bir tek internet şubeniz ve cep şubeniz güzel diye çekilecek dert değilsiniz şerefsizim; zaten başka hiçbir güzelliğiniz yok.edit: gelişmeleri yazayım. 10.29'da yazdığım bu entry'ye ekşi sözlük'te bulunan garanti bankası hesabı tarafından 10.54'te cevap verildi. ""isim, soyisim ve telefon"" istiyorlar. değindiğim konuya istinaden bankalarının kredi kartı yıllık üyelik bedeli uygulamaları hakkında bilgi vereceklermiş. gelişmeler devam ettiği sürece editlemeye de devam edeceğim.edit2: gelişmeleri yazacağımı söylemiştim. bugün (28 eylül) saat 14.55'te aradılar. ""kampanyalarımızdan ücretsiz olarak yararlanmak için bu ücreti ödüyorsunuz. eğer isterseniz, ücretli olmayan kartlarımız da var -ki sizi bu karta da aktarabilirim. flexi kart kullanabilirsiniz, onun için ücret ödemezsiniz. flexi kart'ın normal karttan farklı tarafıysa, kampanyalara katılmak için ücret ödemeniz gerekmesidir. kampanya başına 5 lira ödemeniz gerekmekte flexi kartta."" dediler. ben de flexi kart istemediğimi söyledim. ""belirtmiş olduğunuz, farklı forumlarda farklı şeyler yazmasının sebebiyse o anki şartlarda sunulan kampanyalardır. aradıkları tarih farklı oldukları için farklı kampanya sunulmuştur. isterseniz siz de alo garanti'yi arayabilirsiniz."" dediler.daha önce sormuş olduğum soruyu tekrar ederek ""peki bu ücret yasal mı?"" dedim. ""bu süreci sürekli takip ediyoruz, yeni çıkmış bir yasada bankalara 'ücretsiz bir kart sunma' zorunluluğu geldi. biz zaten ücretsiz bir kart sunuyoruz, kullanıp kullanmamak size bağlı."" dediler. -ki bu kart, az önce bahsetmiş olduğu flexi oluyor.velhasıl kelam, bir de şu ekstre kesildikten sonra alo garanti'yi arayalım bakalım ne diyecekler. zira ""peki şu an, bu ücret hakkında bir kampanyanız var mı?"" diye sorduğumda ""12 ay kalma sözü verdiğinizde alabileceğiniz bir kampanya var ama bunun için alo garanti'yi aramalısınız."" dediler.göreceğiz garanti... göreceğiz."
4751,28.09.2017,12 yıldır bu banka ile çalışıyorum. artık yolları ayırmanın vakti geldi. çok acil bir durumda olduğum için cep şube ile qr kod bölümünden atm den kartsız para çekmem gerekiyordu ama ne uygulamaya ne de siteye giremiyorum.. atm kartım kayıp ve cebimde beş kuruş para yok. acil sağlık durumu var ve para çekemiyorum rezilsiniz. yarın ilk işim banka ile tüm ilişkimi bitirmek. kredi kartı taksitleride bitince tamamen kurtalacağım. telafisi yok bu durumun.
4752,01.10.2017,"bu bankaya bir swift gönderecekseniz, fahiş bir rakam kesiyorlar. swift göndereceğiniz kişinin hesabı bunlarda ve parayı elden teslim edebilecekseniz, direkt elden teslim edin. swift için en son kullanılacak banka bunlar"
4753,03.10.2017,kredi kartı limitinizi artırmak isterseniz 3340'a mesaj atın diyen ama bundan 60 kuruş ücret alacak kadar aç bir banka. ve tabi mesajın ücretli olduğundan bahsetmediler.
4754,04.10.2017,"bugün hesap açtıran ve çalışmayan kardeşime sormadan 1.600 liralık kredi kartı verip, kartı kapattırmak istediğinde ise 75 lira isteyen banka.zaten istemediği bir şeye neden para veriyor ki?edit: sözlük'tengaranti bankasımesaj atıp kardeşime ulaştı. kredi kartını kapatıp, bankadan bir daha kredi kartı çıkartmak ya da kredi çekemeyecekleri söylemişler."
4755,04.10.2017,(bkz:#71186093)
4756,06.10.2017,"geri zekalının biri sizin e-mail adresinizi iletişim için bankaya kaydettiyse, adamların dekontlarından kurtulmak için iki saat telefonda beklemeniz gereken banka. müşterisi falan değilim neyse ki."
4757,06.10.2017,"gise - musteri temsilcisi ayrimi kalkmis. gisede devlet dairesinde bekler gibi ayakta beklemiyorsunuz. sandalyede oturup isleminizi yaptiriyorsunuz. diger bankalara da ornek olur umarım.durun vurmayin pre-editi: maas musterisiyim, parami orada tutmuyorum."
4758,10.10.2017,"bu aralar dönen reklamını mantıksız bulduğum banka. reklamında kızların ilgisini erkeklerin ise tepkisini çeken 2 erkek oyuncu oynuyor. (bkz:kerem bursin) (bkz:barış arduç)öyle sanıyorum ki ülkemizde para erkek eli ile idare ediliyor özellikle banka seçimi, kredi seçimi, fatura yatırımı vs için. yani işlem hacmi fazla olan kesim erkekler. işlem hacmi fazla olan kitleye yönelik yapılan reklamda bu iki oyuncu oynuyor. reklamın amacına ulaşacağına sanmıyorum. bunu buraya yazdıktan sonra reklamın iyisi kötüsü olmaz goygoyu dönmesin çünkü banka müşteri seçimi olmak için reklam yapar.(bkz:wow)*(bkz:hey dude)"
4759,10.10.2017,banka = reklam = popülarite = yalan.karşısındakine yalan söyleyerek şubeye giden 2 kişiyi reklam konusu yapmış banka.
4760,12.10.2017,(bkz:garanti bankası'nın vezneleri kaldırması)
4761,13.10.2017,karısı ve çocuğunun bütün maaşını çerçöpe harcamasına kızacağına kart alışverişinden gelen 50 kuruş puana sevinen bir malı içeren reklamları var bu bankanın. kadınla çocuk kartla avm köşelerinde adamın paralarını yiyor adamda gelen 3 kuruş bonusa seviniyor. birde bu aile ekonomi yaptık diye nerdeyse halay çekecek.ondan sonra da haberlerde okuyoruz türk halkının bankalara borcu 105 milyar tl diye. al şimdi götüne sok o 3 kuruş bonus puanını.
4762,13.10.2017,"son reklamı yalan ile başlıyor. sanatçıları yalanla başlatan anlayış aynı insanlardan doğru bir reklam bekliyor. bu inandırıcılıktan oldukça uzak bir durum.reklam bize ünlülerin hilekar ve sahtekar olduklarını ve sözlerine güvenilmemesi gerektiğini gösteriyor.ben ünlü olmuş olsam bu repliklerin kariyerimi zedeleyeceğini düşünürdüm. halk reklamı gerçek sanar ve o reklamda gayet doğal birşeymiş gibi yalan söyleyen oyuncuyu hafızasına öyle kazır.reklam, senaryo oldukça kötü.hem markaya hem oyunculara itibar kaybı yaşatacaktır.zaten trakya da iki ilçede şube kapattılar. itibar kaybı dorukta."
4763,17.10.2017,"""mor kıç uzmanı garantiii"""
4764,17.10.2017,türkiye'nin en pislik bankası.
4765,18.10.2017,maaş hesabıma vergi dairesi tarafından bloke koyan banka . böyle rezillik olmaz .
4766,18.10.2017,hem maaş hesabım hemde kredi kartlarıma rağmen bana bir ugi yollamayan marka .
4767,18.10.2017,beni surekli arayip mesgul eden banka. artik yeter arayip taciz etmeyin salak misiniz nesiniz ya.
4768,21.10.2017,ugi'li reklam yapmışlar. sloganları da barışugikerem. yalnız bu ugi fiil gibi durmuş. ne zaman görsem barış kerem'e bir şey yapıyor diye düşünüyorum.
